city,city_ascii,state_id,state_name,name combo,county_fips,county_name,lat,lng,timezone,zips,id
Oswego,Oswego,SC,South Carolina,"Oswego, South Carolina",45085,Sumter,34.0056,-80.2862,America/New_York,29153,1840013672
Elk City,Elk City,KS,Kansas,"Elk City, Kansas",20125,Montgomery,37.2896,-95.9099,America/Chicago,67344,1840008762
Orwin,Orwin,PA,Pennsylvania,"Orwin, Pennsylvania",42107,Schuylkill,40.5839,-76.5314,America/New_York,17980,1840035139
Halfway,Halfway,OR,Oregon,"Halfway, Oregon",41001,Baker,44.8777,-117.1094,America/Los_Angeles,97834,1840019967
Glenvil,Glenvil,NE,Nebraska,"Glenvil, Nebraska",31035,Clay,40.5027,-98.2545,America/Chicago,68941,1840012061
Americus,Americus,IN,Indiana,"Americus, Indiana",18157,Tippecanoe,40.5254,-86.7476,America/Indiana/Indianapolis,47905,1840024297
San Miguel,San Miguel,AZ,Arizona,"San Miguel, Arizona",4019,Pima,31.6295,-111.7801,America/Phoenix,85634,1840023076
Sierra Brooks,Sierra Brooks,CA,California,"Sierra Brooks, California",6091,Sierra,39.6426,-120.2153,America/Los_Angeles,96118,1840028319
Silex,Silex,MO,Missouri,"Silex, Missouri",29113,Lincoln,39.1251,-91.0577,America/Chicago,63377,1840012730
Potter,Potter,NE,Nebraska,"Potter, Nebraska",31033,Cheyenne,41.2244,-103.1907,America/Denver,69162 69156,1840011643
Quimby,Quimby,IA,Iowa,"Quimby, Iowa",19035,Cherokee,42.6292,-95.644,America/Chicago,51049,1840009076
Bazine,Bazine,KS,Kansas,"Bazine, Kansas",20135,Ness,38.4462,-99.693,America/Chicago,67516,1840007479
Bloomfield,Bloomfield,CA,California,"Bloomfield, California",6097,Sonoma,38.3183,-122.8502,America/Los_Angeles,94952,1840022485
Brewster,Brewster,KS,Kansas,"Brewster, Kansas",20193,Thomas,39.3631,-101.3771,America/Chicago,67732,1840005754
Chaseburg,Chaseburg,WI,Wisconsin,"Chaseburg, Wisconsin",55123,Vernon,43.6597,-91.0968,America/Chicago,54621,1840002693
Benton Ridge,Benton Ridge,OH,Ohio,"Benton Ridge, Ohio",39063,Hancock,41.0042,-83.7927,America/New_York,45816 45840,1840011739
Lebanon,Lebanon,OK,Oklahoma,"Lebanon, Oklahoma",40095,Marshall,33.9737,-96.9177,America/Chicago,73440,1840026978
Lost Bridge Village,Lost Bridge Village,AR,Arkansas,"Lost Bridge Village, Arkansas",5007,Benton,36.3898,-93.9156,America/Chicago,72732,1840027751
Burton,Burton,TX,Texas,"Burton, Texas",48477,Washington,30.1813,-96.5999,America/Chicago,77835,1840022187
Chickasaw,Chickasaw,OH,Ohio,"Chickasaw, Ohio",39107,Mercer,40.4367,-84.4936,America/New_York,45826,1840010385
Post Lake,Post Lake,WI,Wisconsin,"Post Lake, Wisconsin",55067,Langlade,45.4352,-89.0921,America/Chicago,54428,1840025303
Tescott,Tescott,KS,Kansas,"Tescott, Kansas",20143,Ottawa,39.013,-97.8781,America/Chicago,67484,1840009625
West Okoboji,West Okoboji,IA,Iowa,"West Okoboji, Iowa",19059,Dickinson,43.3489,-95.1632,America/Chicago,51351,1840010059
Woodstock,Woodstock,OH,Ohio,"Woodstock, Ohio",39021,Champaign,40.1736,-83.5281,America/New_York,43084,1840012337
Parker,Parker,ID,Idaho,"Parker, Idaho",16043,Fremont,43.9585,-111.7582,America/Boise,83445,1840019996
Kapalua,Kapalua,HI,Hawaii,"Kapalua, Hawaii",15009,Maui,20.9959,-156.6418,Pacific/Honolulu,96761,1840029583
Goodyear Village,Goodyear Village,AZ,Arizona,"Goodyear Village, Arizona",4021,Pinal,33.1973,-111.8724,America/Phoenix,85248 85121,1840042768
Norwood,Norwood,LA,Louisiana,"Norwood, Louisiana",22037,East Feliciana,30.9682,-91.1124,America/Chicago,70761,1840018214
Caryville,Caryville,FL,Florida,"Caryville, Florida",12133,Washington,30.7753,-85.812,America/Chicago,32427,1840017177
Nazareth,Nazareth,TX,Texas,"Nazareth, Texas",48069,Castro,34.5416,-102.1021,America/Chicago,79063,1840022727
Freedom,Freedom,OK,Oklahoma,"Freedom, Oklahoma",40151,Woods,36.768,-99.1131,America/Chicago,73842,1840021597
Progreso Lakes,Progreso Lakes,TX,Texas,"Progreso Lakes, Texas",48215,Hidalgo,26.0712,-97.9587,America/Chicago,78579 78596,1840037028
Waverly,Waverly,KY,Kentucky,"Waverly, Kentucky",21225,Union,37.7092,-87.8146,America/Chicago,42462,1840015229
Plummer,Plummer,MN,Minnesota,"Plummer, Minnesota",27125,Red Lake,47.9151,-96.0416,America/Chicago,56748,1840008828
Medina,Medina,ND,North Dakota,"Medina, North Dakota",38093,Stutsman,46.8938,-99.2999,America/Chicago,58467,1840000155
Odell,Odell,NE,Nebraska,"Odell, Nebraska",31067,Gage,40.0503,-96.8016,America/Chicago,68415,1840012164
Ridgeway,Ridgeway,SC,South Carolina,"Ridgeway, South Carolina",45039,Fairfield,34.3066,-80.9601,America/New_York,29130,1840017933
Carbon Hill,Carbon Hill,OH,Ohio,"Carbon Hill, Ohio",39073,Hocking,39.502,-82.2426,America/New_York,43111,1840026631
La Sal,La Sal,UT,Utah,"La Sal, Utah",49037,San Juan,38.3025,-109.2645,America/Denver,84530 84532,1840017596
Whites Landing,Whites Landing,OH,Ohio,"Whites Landing, Ohio",39043,Erie,41.4308,-82.896,America/New_York,43464,1840024153
Tarlton,Tarlton,OH,Ohio,"Tarlton, Ohio",39129,Pickaway,39.5543,-82.7782,America/New_York,43156 43113,1840012559
Cuba,Cuba,AL,Alabama,"Cuba, Alabama",1119,Sumter,32.441,-88.3755,America/Chicago,36907,1840016947
Eutawville,Eutawville,SC,South Carolina,"Eutawville, South Carolina",45075,Orangeburg,33.3978,-80.343,America/New_York,29048,1840016823
Vredenburgh,Vredenburgh,AL,Alabama,"Vredenburgh, Alabama",1099,Monroe,31.8237,-87.3178,America/Chicago,36481,1840017067
Bosworth,Bosworth,MO,Missouri,"Bosworth, Missouri",29033,Carroll,39.4699,-93.3357,America/Chicago,64623,1840007335
Bode,Bode,IA,Iowa,"Bode, Iowa",19091,Humboldt,42.868,-94.2863,America/Chicago,50519,1840006906
Madrid,Madrid,AL,Alabama,"Madrid, Alabama",1069,Houston,31.0356,-85.3992,America/Chicago,36375 36320,1840017128
Bertram,Bertram,IA,Iowa,"Bertram, Iowa",19113,Linn,41.9512,-91.5376,America/Chicago,52403,1840006988
Lockridge,Lockridge,IA,Iowa,"Lockridge, Iowa",19101,Jefferson,40.9936,-91.7492,America/Chicago,52635,1840009332
Kinloch,Kinloch,MO,Missouri,"Kinloch, Missouri",29189,St. Louis,38.7384,-90.3249,America/Chicago,63134 63140,1840008597
Iglesia Antigua,Iglesia Antigua,TX,Texas,"Iglesia Antigua, Texas",48061,Cameron,26.0749,-97.8342,America/Chicago,78559 78592,1840037107
Tilden,Tilden,TX,Texas,"Tilden, Texas",48311,McMullen,28.4598,-98.5488,America/Chicago,78072,1840022201
Copake Falls,Copake Falls,NY,New York,"Copake Falls, New York",36021,Columbia,42.1202,-73.5247,America/New_York,12517,1840033866
Bowler,Bowler,WI,Wisconsin,"Bowler, Wisconsin",55115,Shawano,44.8627,-88.9814,America/Chicago,54416,1840000295
Clark,Clark,MO,Missouri,"Clark, Missouri",29175,Randolph,39.2763,-92.3475,America/Chicago,65243,1840007338
Graham,Graham,GA,Georgia,"Graham, Georgia",13001,Appling,31.8292,-82.503,America/New_York,31513 31539,1840013849
Switz City,Switz City,IN,Indiana,"Switz City, Indiana",18055,Greene,39.0349,-87.0538,America/Indiana/Indianapolis,47465,1840010696
Hedley,Hedley,TX,Texas,"Hedley, Texas",48129,Donley,34.8674,-100.6592,America/Chicago,79237,1840020463
Ingalls,Ingalls,KS,Kansas,"Ingalls, Kansas",20069,Gray,37.8286,-100.4534,America/Chicago,67853,1840008699
Lytton,Lytton,IA,Iowa,"Lytton, Iowa",19161,Sac,42.4233,-94.8605,America/Chicago,50561,1840009112
Red Rock,Red Rock,OK,Oklahoma,"Red Rock, Oklahoma",40103,Noble,36.4601,-97.1796,America/Chicago,74651,1840021642
Summit,Summit,SD,South Dakota,"Summit, South Dakota",46109,Roberts,45.3056,-97.0391,America/Chicago,57266,1840002038
Roscoe,Roscoe,SD,South Dakota,"Roscoe, South Dakota",46045,Edmunds,45.4501,-99.337,America/Chicago,57471,1840002091
Omer,Omer,MI,Michigan,"Omer, Michigan",26011,Arenac,44.0487,-83.8565,America/Detroit,48749,1840003948
Westside,Westside,IA,Iowa,"Westside, Iowa",19047,Crawford,42.0757,-95.1013,America/Chicago,51467,1840010136
Bedford,Bedford,WY,Wyoming,"Bedford, Wyoming",56023,Lincoln,42.8983,-110.9432,America/Denver,83127 83112,1840017451
Iron City,Iron City,GA,Georgia,"Iron City, Georgia",13253,Seminole,31.0136,-84.8133,America/New_York,39859,1840017143
Magnolia,Magnolia,DE,Delaware,"Magnolia, Delaware",10001,Kent,39.0714,-75.476,America/New_York,19962,1840005819
Opdyke,Opdyke,IL,Illinois,"Opdyke, Illinois",17081,Jefferson,38.2583,-88.7899,America/Chicago,62872,1840025671
Conception,Conception,MO,Missouri,"Conception, Missouri",29147,Nodaway,40.2411,-94.6805,America/Chicago,64433,1840025544
Alderson,Alderson,OK,Oklahoma,"Alderson, Oklahoma",40121,Pittsburg,34.9008,-95.69,America/Chicago,74522 74501,1840021811
Natural Bridge,Natural Bridge,NY,New York,"Natural Bridge, New York",36045,Jefferson,44.0718,-75.4999,America/New_York,13665,1840004107
Creekside,Creekside,PA,Pennsylvania,"Creekside, Pennsylvania",42063,Indiana,40.6811,-79.193,America/New_York,15701 15732,1840000993
Foster Center,Foster Center,RI,Rhode Island,"Foster Center, Rhode Island",44007,Providence,41.7898,-71.7328,America/New_York,2825,1840026231
Snyder,Snyder,NE,Nebraska,"Snyder, Nebraska",31053,Dodge,41.7046,-96.7867,America/Chicago,68664 68057,1840011461
Pulaski,Pulaski,IA,Iowa,"Pulaski, Iowa",19051,Davis,40.6929,-92.2738,America/Chicago,52584,1840009390
Dexter,Dexter,KY,Kentucky,"Dexter, Kentucky",21035,Calloway,36.7396,-88.2956,America/Chicago,42036 42020,1840026924
Snow Lake Shores,Snow Lake Shores,MS,Mississippi,"Snow Lake Shores, Mississippi",28009,Benton,34.8239,-89.2385,America/Chicago,38603,1840017897
Scotia,Scotia,NE,Nebraska,"Scotia, Nebraska",31077,Greeley,41.4678,-98.7025,America/Chicago,68875,1840011465
Somerville,Somerville,IN,Indiana,"Somerville, Indiana",18051,Gibson,38.2786,-87.377,America/Chicago,47683 47660,1840010800
Rachel,Rachel,WV,West Virginia,"Rachel, West Virginia",54049,Marion,39.5207,-80.2997,America/New_York,26587,1840025599
Meadow Grove,Meadow Grove,NE,Nebraska,"Meadow Grove, Nebraska",31119,Madison,42.029,-97.736,America/Chicago,68752,1840011362
Victoria,Victoria,IL,Illinois,"Victoria, Illinois",17095,Knox,41.0315,-90.0918,America/Chicago,61485,1840011769
Keswick,Keswick,CA,California,"Keswick, California",6089,Shasta,40.6135,-122.4606,America/Los_Angeles,96001,1840024203
Colony,Colony,AL,Alabama,"Colony, Alabama",1043,Cullman,33.9413,-86.9016,America/Chicago,35077,1840073883
Evergreen,Evergreen,LA,Louisiana,"Evergreen, Louisiana",22009,Avoyelles,30.9527,-92.1052,America/Chicago,71333,1840017121
Morristown,Morristown,OH,Ohio,"Morristown, Ohio",39013,Belmont,40.0638,-81.0695,America/New_York,43718 43719 43759,1840012387
Davidson,Davidson,OK,Oklahoma,"Davidson, Oklahoma",40141,Tillman,34.2421,-99.0781,America/Chicago,73530,1840021894
Lyon,Lyon,MS,Mississippi,"Lyon, Mississippi",28027,Coahoma,34.2169,-90.5427,America/Chicago,38614 38645,1840016641
Annona,Annona,TX,Texas,"Annona, Texas",48387,Red River,33.5818,-94.913,America/Chicago,75550,1840021950
Long Pine,Long Pine,NE,Nebraska,"Long Pine, Nebraska",31017,Brown,42.5353,-99.7027,America/Chicago,69217,1840009093
Finger,Finger,TN,Tennessee,"Finger, Tennessee",47109,McNairy,35.357,-88.6169,America/Chicago,38334,1840013475
Meridian,Meridian,NY,New York,"Meridian, New York",36011,Cayuga,43.163,-76.5382,America/New_York,13113 13033,1840004239
Smithland,Smithland,KY,Kentucky,"Smithland, Kentucky",21139,Livingston,37.1386,-88.4038,America/Chicago,42081,1840015252
Silver City,Silver City,MS,Mississippi,"Silver City, Mississippi",28053,Humphreys,33.0952,-90.4967,America/Chicago,39166,1840018043
Point Reyes Station,Point Reyes Station,CA,California,"Point Reyes Station, California",6041,Marin,38.0847,-122.8093,America/Los_Angeles,94956,1840018885
Cherokee Pass,Cherokee Pass,MO,Missouri,"Cherokee Pass, Missouri",29123,Madison,37.4872,-90.296,America/Chicago,63645,1840025727
Tetonia,Tetonia,ID,Idaho,"Tetonia, Idaho",16081,Teton,43.8147,-111.1586,America/Boise,83452,1840021272
Charlton,Charlton,MD,Maryland,"Charlton, Maryland",24043,Washington,39.6344,-77.8944,America/New_York,21722,1840024394
Persia,Persia,IA,Iowa,"Persia, Iowa",19085,Harrison,41.5786,-95.5705,America/Chicago,51563,1840009207
Hall Summit,Hall Summit,LA,Louisiana,"Hall Summit, Louisiana",22081,Red River,32.1768,-93.3055,America/Chicago,71034,1840018128
Plumville,Plumville,PA,Pennsylvania,"Plumville, Pennsylvania",42063,Indiana,40.7925,-79.1793,America/New_York,15747 16246,1840002787
Nashua,Nashua,MT,Montana,"Nashua, Montana",30105,Valley,48.1336,-106.3571,America/Denver,59248,1840022266
Ridgeway,Ridgeway,IA,Iowa,"Ridgeway, Iowa",19191,Winneshiek,43.2971,-91.9924,America/Chicago,52165,1840009042
Marble Rock,Marble Rock,IA,Iowa,"Marble Rock, Iowa",19067,Floyd,42.9648,-92.8683,America/Chicago,50653,1840008003
Colburn,Colburn,IN,Indiana,"Colburn, Indiana",18157,Tippecanoe,40.5188,-86.7125,America/Indiana/Indianapolis,47905,1840024299
Schlater,Schlater,MS,Mississippi,"Schlater, Mississippi",28083,Leflore,33.6397,-90.3494,America/Chicago,38952,1840018002
Chapman,Chapman,NE,Nebraska,"Chapman, Nebraska",31121,Merrick,41.0232,-98.1594,America/Chicago,68827,1840010285
Belleville,Belleville,NY,New York,"Belleville, New York",36045,Jefferson,43.7844,-76.1168,America/New_York,13605 13650,1840023978
Millport,Millport,NY,New York,"Millport, New York",36015,Chemung,42.2681,-76.8363,America/New_York,14864,1840004689
Hager City,Hager City,WI,Wisconsin,"Hager City, Wisconsin",55093,Pierce,44.6012,-92.5337,America/Chicago,54014,1840025343
Centertown,Centertown,MO,Missouri,"Centertown, Missouri",29051,Cole,38.618,-92.409,America/Chicago,65023,1840009634
Easton,Easton,IL,Illinois,"Easton, Illinois",17125,Mason,40.2321,-89.8416,America/Chicago,62633,1840012207
Pleasure Bend,Pleasure Bend,LA,Louisiana,"Pleasure Bend, Louisiana",22095,St. John the Baptist,29.9205,-90.6458,America/Chicago,70090,1840039435
Oak City,Oak City,NC,North Carolina,"Oak City, North Carolina",37117,Martin,35.9617,-77.304,America/New_York,27857,1840016207
Wagon Mound,Wagon Mound,NM,New Mexico,"Wagon Mound, New Mexico",35033,Mora,36.0048,-104.7091,America/Denver,87752,1840022679
Old Monroe,Old Monroe,MO,Missouri,"Old Monroe, Missouri",29113,Lincoln,38.9387,-90.7468,America/Chicago,63369,1840009682
Lindcove,Lindcove,CA,California,"Lindcove, California",6107,Tulare,36.3595,-119.0721,America/Los_Angeles,93221,1840024871
Sims,Sims,NC,North Carolina,"Sims, North Carolina",37195,Wilson,35.7598,-78.058,America/New_York,27880,1840017785
Yankee Hill,Yankee Hill,NE,Nebraska,"Yankee Hill, Nebraska",31109,Lancaster,40.7674,-96.7364,America/Chicago,68522 68523,1840033202
East Cape Girardeau,East Cape Girardeau,IL,Illinois,"East Cape Girardeau, Illinois",17003,Alexander,37.2957,-89.4869,America/Chicago,62957,1840013018
Rembert,Rembert,SC,South Carolina,"Rembert, South Carolina",45085,Sumter,34.1037,-80.5305,America/New_York,29128,1840013674
Newry,Newry,PA,Pennsylvania,"Newry, Pennsylvania",42013,Blair,40.3933,-78.4358,America/New_York,16665,1840001085
Spartansburg,Spartansburg,PA,Pennsylvania,"Spartansburg, Pennsylvania",42039,Crawford,41.824,-79.6829,America/New_York,16434,1840000560
Bagley,Bagley,IA,Iowa,"Bagley, Iowa",19077,Guthrie,41.8464,-94.4303,America/Chicago,50026,1840007073
Applewold,Applewold,PA,Pennsylvania,"Applewold, Pennsylvania",42005,Armstrong,40.8084,-79.5221,America/New_York,16201,1840000883
Coalton,Coalton,IL,Illinois,"Coalton, Illinois",17135,Montgomery,39.2848,-89.303,America/Chicago,62075,1840012638
Piffard,Piffard,NY,New York,"Piffard, New York",36051,Livingston,42.8319,-77.8584,America/New_York,14533,1840024079
Harrisburg,Harrisburg,MO,Missouri,"Harrisburg, Missouri",29019,Boone,39.1396,-92.458,America/Chicago,65256,1840010686
Charlo,Charlo,MT,Montana,"Charlo, Montana",30047,Lake,47.4427,-114.1716,America/Denver,59824,1840017332
Maplewood Park,Maplewood Park,OH,Ohio,"Maplewood Park, Ohio",39155,Trumbull,41.1393,-80.5798,America/New_York,44425,1840034374
Powers Lake,Powers Lake,ND,North Dakota,"Powers Lake, North Dakota",38013,Burke,48.5637,-102.6452,America/Chicago,58773,1840000041
Nichols,Nichols,WI,Wisconsin,"Nichols, Wisconsin",55087,Outagamie,44.5672,-88.4677,America/Chicago,54106 54152,1840002409
Stonefort,Stonefort,IL,Illinois,"Stonefort, Illinois",17199,Williamson,37.6178,-88.7051,America/Chicago,62922 62987,1840012977
Blakesburg,Blakesburg,IA,Iowa,"Blakesburg, Iowa",19179,Wapello,40.962,-92.6348,America/Chicago,52536,1840007150
Custer,Custer,MI,Michigan,"Custer, Michigan",26105,Mason,43.9511,-86.2196,America/Detroit,49405,1840010945
Garner,Garner,AR,Arkansas,"Garner, Arkansas",5145,White,35.1418,-91.781,America/Chicago,72143,1840016340
Jansen,Jansen,CO,Colorado,"Jansen, Colorado",8071,Las Animas,37.1581,-104.5501,America/Denver,81082,1840024761
Willisburg,Willisburg,KY,Kentucky,"Willisburg, Kentucky",21229,Washington,37.8092,-85.1208,America/New_York,40078,1840015226
Rentz,Rentz,GA,Georgia,"Rentz, Georgia",13175,Laurens,32.3835,-82.9917,America/New_York,31075,1840014882
Alpena,Alpena,SD,South Dakota,"Alpena, South Dakota",46073,Jerauld,44.183,-98.3683,America/Chicago,57312,1840002529
Davis,Davis,NC,North Carolina,"Davis, North Carolina",37031,Carteret,34.7996,-76.4641,America/New_York,28524,1840025836
Granada,Granada,MN,Minnesota,"Granada, Minnesota",27091,Martin,43.6933,-94.3495,America/Chicago,56039,1840007951
Ross,Ross,TX,Texas,"Ross, Texas",48309,McLennan,31.7282,-97.1123,America/Chicago,76691 76640,1840020814
Manns Choice,Manns Choice,PA,Pennsylvania,"Manns Choice, Pennsylvania",42009,Bedford,40.0035,-78.5912,America/New_York,15550,1840001401
Lumber City,Lumber City,PA,Pennsylvania,"Lumber City, Pennsylvania",42087,Mifflin,40.6583,-77.6014,America/New_York,17084,1840035075
Seminary,Seminary,MS,Mississippi,"Seminary, Mississippi",28031,Covington,31.5581,-89.4987,America/Chicago,39479,1840018167
Enon Valley,Enon Valley,PA,Pennsylvania,"Enon Valley, Pennsylvania",42073,Lawrence,40.8559,-80.4564,America/New_York,16120,1840003570
Pine Ridge,Pine Ridge,AL,Alabama,"Pine Ridge, Alabama",1049,DeKalb,34.449,-85.7808,America/Chicago,35968,1840016560
Jugtown,Jugtown,MD,Maryland,"Jugtown, Maryland",24043,Washington,39.6143,-77.5943,America/New_York,21742,1840024403
Encinal,Encinal,NM,New Mexico,"Encinal, New Mexico",35006,Cibola,35.1308,-107.4368,America/Denver,87038 87040,1840017870
Larwill,Larwill,IN,Indiana,"Larwill, Indiana",18183,Whitley,41.1792,-85.6243,America/Indiana/Indianapolis,46764,1840009319
Pajaro Dunes,Pajaro Dunes,CA,California,"Pajaro Dunes, California",6087,Santa Cruz,36.8722,-121.8101,America/Los_Angeles,95076,1840076018
Clayville,Clayville,RI,Rhode Island,"Clayville, Rhode Island",44007,Providence,41.7734,-71.6854,America/New_York,02815 02825,1840026230
Cecil,Cecil,GA,Georgia,"Cecil, Georgia",13075,Cook,31.0466,-83.3906,America/New_York,31632 31627 31620,1840014975
Wyatt,Wyatt,MO,Missouri,"Wyatt, Missouri",29133,Mississippi,36.9374,-89.1908,America/Chicago,63834 63882,1840010885
Rockland,Rockland,ID,Idaho,"Rockland, Idaho",16077,Power,42.573,-112.8743,America/Boise,83271,1840020069
Hodges,Hodges,AL,Alabama,"Hodges, Alabama",1059,Franklin,34.334,-87.9299,America/Chicago,35571,1840016624
Dunfermline,Dunfermline,IL,Illinois,"Dunfermline, Illinois",17057,Fulton,40.4918,-90.0324,America/Chicago,61524 61520,1840012012
Carytown,Carytown,MO,Missouri,"Carytown, Missouri",29097,Jasper,37.2616,-94.3344,America/Chicago,64836,1840007630
Davenport,Davenport,NE,Nebraska,"Davenport, Nebraska",31169,Thayer,40.3123,-97.8115,America/Chicago,68335,1840012282
Deferiet,Deferiet,NY,New York,"Deferiet, New York",36045,Jefferson,44.0343,-75.6792,America/New_York,13619 13628,1840004128
Loma Vista,Loma Vista,TX,Texas,"Loma Vista, Texas",48427,Starr,26.4168,-98.9814,America/Chicago,78584,1840037123
New Trenton,New Trenton,IN,Indiana,"New Trenton, Indiana",18047,Franklin,39.3088,-84.8968,America/Indiana/Indianapolis,47035 47060,1840025607
Compton,Compton,IL,Illinois,"Compton, Illinois",17103,Lee,41.6942,-89.0858,America/Chicago,61318,1840011429
Rock City,Rock City,IL,Illinois,"Rock City, Illinois",17177,Stephenson,42.413,-89.4709,America/Chicago,61070,1840011116
Monson,Monson,CA,California,"Monson, California",6107,Tulare,36.4927,-119.3358,America/Los_Angeles,93618,1840024872
Malone,Malone,TX,Texas,"Malone, Texas",48217,Hill,31.9168,-96.8947,America/Chicago,76660,1840023100
